latitude,longitude,Name,ADDRESS,Phone,MEDICARE_PROVIDER_ID,NATIONAL_PROVIDER_ID,WEBSITE,PROVIDER_TYPE,OWNERSHIP,BEDS
33.847585,-118.03725,la palma intercommunity hospital,"7901 Walker Street, La Palma, CA, 90623",(714) 670-7400,50580,1417965559,https://www.lapalmaintercommunityhospital.com/,Acute Care Hospitals,Proprietary,140
27.5306,-99.478571,laredo medical center,"1700 East Saunders Avenue, Laredo, TX, 78041",(956) 796-5000,450029,1548232044,https://www.laredomedical.com/,Acute Care Hospitals,Proprietary,326
31.770483,-106.498753,las palmas medical center,"1801 North Oregon Street, El Paso, TX, 79902",(915) 521-1200,450107,1770536120,https://laspalmasdelsolhealthcare.com/location/las-palmas-medical-center,Acute Care Hospitals,Proprietary,644
41.336428,-72.103074,lawrence & memorial hospital,"365 Montauk Avenue, New London, CT, 06320",(860) 442-0711,70007,1073530879,https://www.lmhospital.org/careers,Acute Care Hospitals,Voluntary non-profit - Private,280
36.074701,-90.966982,lawrence memorial hospital,"1309 West Main, Walnut Ridge, AR, 72476",(870) 886-1200,41309,,https://lawrencememorial.info/,Critical Access Hospitals,Government - Local,25
36.0739454,-90.9678501,lawrence memorial hospital,"1309 W Main St, Walnut Ridge, AR, 72476",None,43479,,https://www.lawrencememorial.info/,,,
40.778509,-111.880576,lds hospital,"Eighth Avenue And 'c' Street, Salt Lake City, UT, 84143",(801) 408-1100,460006,1528078581,https://intermountainhealthcare.org/locations/lds-hospital/,Acute Care Hospitals,Voluntary non-profit - Private,250
35.853855,-83.536965,leconte medical center,"742 Middle Creek Road, Sevierville, TN, 37862",(865) 446-7500,440081,1528052578,https://www.lecontemedicalcenter.com/,Acute Care Hospitals,Voluntary non-profit - Other,79
45.519053,-122.408279,legacy mount hood medical center,"24800 Se Stark, Gresham, OR, 97030",(503) 674-1122,380025,1255354700,https://www.legacyhealth.org/locations/hospitals/legacy-mount-hood-medical-center.aspx,Acute Care Hospitals,Voluntary non-profit - Private,115
35.802754,-80.287224,lexington medical center,"250 Hospital Drive, Lexington, NC, 27292",(336) 248-5161,340096,1417958331,https://www.wakehealth.edu/Locations/Hospitals/Lexington-Medical-Center,Acute Care Hospitals,Voluntary non-profit - Private,94
44.026199,-69.527164,lincolnhealth,"35 Miles Street, Damariscotta, ME, 04543",(207) 563-1234,201302,,https://mainehealth.org/lincolnhealth,Critical Access Hospitals,Voluntary non-profit - Private,25
35.149005,-86.557341,lincoln medical center,"106 Medical Center Boulevard, Fayetteville, TN, 37334",(931) 438-1100,440102,1629024914,https://lincolnhealthsystem.com/,Acute Care Hospitals,Government - Local,91
36.384695,-85.328097,livingston regional hospital,"315 Oak Street, Livingston, TN, 38570",(931) 823-5611,440187,1396760542,https://www.mylivingstonhospital.com/,Acute Care Hospitals,Proprietary,110
41.132812,-77.470183,lock haven hospital,"24 Cree Drive, Lock Haven, PA, 17745",(570) 893-5024,390071,1841712882,https://www.susquehannahealth.org/locations/upmc-lock-haven,Acute Care Hospitals,Proprietary,25
41.036087,-82.013516,lodi community hospital,"225 Elyria Street, Lodi, OH, 44254",(330) 948-1222,361303,,https://my.clevelandclinic.org/locations/lodi-hospital,Critical Access Hospitals,Voluntary non-profit - Private,20
36.815437,-86.882593,logan memorial hospital,"1625 South Nashville Road, Russellville, KY, 42276",(270) 726-4011,180066,1992893416,https://www.loganmemorial.com/,Acute Care Hospitals,Proprietary,92
41.757461,-111.822877,logan regional hospital,"1400 North 500 East, Logan, UT, 84341",(435) 716-1000,460015,1831108497,https://intermountainhealthcare.org/locations/logan-regional-hospital/,Acute Care Hospitals,Voluntary non-profit - Private,148
37.846318,-81.994284,logan regional medical center,"20 Hospital Drive, Logan, WV, 25601",(304) 831-1101,510048,1750332565,https://www.loganregionalmedicalcenter.com/,Acute Care Hospitals,Proprietary,140
40.535238,-111.891464,lone peak hospital,"1925 South State Street, Draper, UT, 84020",(801) 545-8000,460060,1770821571,https://mountainstar.com/locations/lone-peak-hospital/,Acute Care Hospitals,Proprietary,32
36.877284,-82.75567,lonesome pine hospital,"1990 Holton Avenue East, Big Stone Gap, VA, 24219",(276) 523-3111,490114,1801826912,https://www.balladhealth.org/hospitals/lonesome-pine-big-stone-gap,Acute Care Hospitals,Voluntary non-profit - Private,178
33.807107,-118.185098,long beach memorial medical center,"2801 Atlantic Avenue, Long Beach, CA, 90806",(562) 933-2000,50485,1962442012,https://www.memorialcare.org/long-beach-medical-center,Acute Care Hospitals,Voluntary non-profit - Other,570
40.181324,-105.126382,longmont united hospital,"1950 West Mountain View Avenue, Longmont, CO, 80501",(303) 651-5111,60003,1366465866,https://www.centura.org/locations/longmont-united-hospital,Acute Care Hospitals,Voluntary non-profit - Private,186
32.532201,-94.728814,longview regional medical center,"2901 North Fourth Street, Longview, TX, 75605",(903) 758-1818,450702,1528026267,https://www.longviewregional.com/,Acute Care Hospitals,Proprietary,230
41.872042,-87.764443,loretto hospital,"645 South Central Avenue, Chicago, IL, 60644",(773) 626-4300,140083,1447280284,https://www.lorettohospital.org/,Acute Care Hospitals,Voluntary non-profit - Other,176
42.418706,-94.977991,loring hospital,"211 Highland Avenue, Sac City, IA, 50583",(712) 662-7105,161370,,https://www.loringhospital.org/,Critical Access Hospitals,Voluntary non-profit - Private,25
33.803175,-118.067413,los alamitos medical center,"3751 Katella Avenue, Los Alamitos, CA, 90720",(562) 799-3220,50551,1568493922,https://www.losalamitosmedctr.com/,Acute Care Hospitals,Proprietary,146
35.882165,-106.319765,los alamos medical center,"3917 West Road, Los Alamos, NM, 87544",(505) 662-4201,320033,1285701623,https://www.losalamosmedicalcenter.com/,Acute Care Hospitals,Proprietary,53
34.018874,-118.186461,los angeles community hospital,"4081 East Olympic Boulevard, Los Angeles, CA, 90023",(323) 267-0477,50663,1922001809,http://lach-la.com/,Acute Care Hospitals,Proprietary,180
46.283956,-119.280899,lourdes counseling center,"1175 Carondelet Drive, Richland, WA, 99354",(509) 943-9104,504008,,https://www.yourlourdes.com/counseling-center/,Psychiatric,Voluntary non-profit - Private,32
46.235026,-119.094436,lourdes medical center,"520 North Fourth Avenue, Pasco, WA, 99301",(509) 546-2278,501337,,https://www.yourlourdes.com/,Critical Access Hospitals,Voluntary non-profit - Church,35
35.085622,-106.639765,lovelace medical center,"601 Martin Luther King Avenue Ne, Albuquerque, NM, 87102",(505) 727-8000,320009,1306914213,https://lovelace.com/lmc,Acute Care Hospitals,Voluntary non-profit - Private,254
35.207508,-106.675974,lovelace westside hospital,"10501 Golf Course Road Nw, Albuquerque, NM, 87114",(505) 727-2001,320074,1649373887,http://lovelace.com/westside,Acute Care Hospitals,Proprietary,95
35.131005,-106.591037,lovelace women's hospital,"4701 Montgomery Boulevard Ne, Albuquerque, NM, 87109",(505) 727-7805,320017,1982799375,http://lovelace.com/womens,Acute Care Hospitals,Government - State,120
40.104065,-74.864626,lower bucks hospital,"501 Bath Road, Bristol, PA, 19007",(215) 785-9200,390070,1528319621,https://www.lowerbuckshosp.com/,Acute Care Hospitals,Proprietary,186
41.858732,-87.83321,loyola university medical center,"2160 South First Avenue, Maywood, IL, 60153",(708) 216-9000,140276,1376521575,https://www.loyolamedicine.org/,Acute Care Hospitals,Voluntary non-profit - Private,507
41.027693,-93.303421,lucas county health center,"1200 North Seventh Street, Chariton, IA, 50049",(641) 774-3000,161341,,https://www.lchcia.com/,Critical Access Hospitals,Voluntary non-profit - Other,25
41.487243,-81.705834,lutheran hospital,"1730 West 25th Street, Cleveland, OH, 44113",(216) 696-4300,360087,1194763045,https://my.clevelandclinic.org/locations/lutheran-hospital,Acute Care Hospitals,Voluntary non-profit - Private,203
41.037374,-85.245885,lutheran hospital of indiana,"7950 West Jefferson Boulevard, Fort Wayne, IN, 46804",(260) 435-7001,150017,1306897335,https://www.lutheranhospital.com/,Acute Care Hospitals,Proprietary,396
39.769328,-105.089291,lutheran medical center,"8300 West 38th Avenue, Wheat Ridge, CO, 80033",(303) 425-4500,60009,1669461281,https://www.sclhealth.org/locations/lutheran-medical-center/,Acute Care Hospitals,Voluntary non-profit - Private,364
43.652193,-70.275104,maine medical center,"22 Bramhall Street, Portland, ME, 04102",(207) 662-0111,200009,1760436216,https://www.mainehealth.org/maine-medical-center?utm_source=google&utm_medium=local,Acute Care Hospitals,Voluntary non-profit - Private,606
27.497209,-82.561241,manatee memorial hospital,"206 Second Street East, Bradenton, FL, 34208",(941) 746-5111,100035,1760472799,https://www.manateememorial.com/,Acute Care Hospitals,Proprietary,319
41.781087,-72.525221,manchester memorial hospital,"71 Haynes Street, Manchester, CT, 06040",(860) 647-4780,70027,1316394638,https://www.echn.org/locations/manchester-memorial-hospital/,Acute Care Hospitals,Proprietary,249
36.3310373,-78.4491854,maria parham medical center,"566 Ruin Creek Road, Henderson, NC, 27536",(252) 431-3708,340132,1164707725,https://www.mariaparham.com/,Acute Care Hospitals,Proprietary,102
37.948884,-122.535897,marinhealth medical center,"250 Bon Air Road, Greenbrae, CA, 94904",(415) 925-7900,50360,1396725677,https://www.mymarinhealth.org/,Acute Care Hospitals,Government - Local,325
40.571602,-83.128048,marion general hospital,"1000 Mckinley Park Drive, Marion, OH, 43302",(740) 383-8400,360011,1215935366,https://www.ohiohealth.com/locations/hospitals/marion-general-hospital/,Acute Care Hospitals,Voluntary non-profit - Private,389
40.563853,-85.665139,marion general hospital,"441 North Wabash Avenue, Marion, IN, 46952",(765) 660-6000,150011,1770679201,https://www.mgh.net/,Acute Care Hospitals,Voluntary non-profit - Private,99
35.840477,-77.071178,martin general hospital,"310 South Mccaskey Road, Williamston, NC, 27892",(252) 809-6179,340133,1851362669,http://www.martingeneral.com/martin-general-hospital/home.aspx,Acute Care Hospitals,Government - Local,49
37.163889,-83.37836,mary breckinridge arh hospital,"130 Kate Ireland Drive, Hyden, KY, 41749",(606) 672-2901,181316,,https://www.arh.org/portfolio_page/mary-breckinridge-arh-hospital/,Critical Access Hospitals,Voluntary non-profit - Private,25
42.032391,-93.610624,mary greeley medical center,"1111 Duff Avenue, Ames, IA, 50010",(515) 239-2011,160030,1477539492,https://www.mgmc.org/,Acute Care Hospitals,Voluntary non-profit - Private,220
41.422416,-81.598271,marymount hospital,"12300 Mccracken Road, Garfield Heights, OH, 44125",(216) 581-0500,360143,1942248737,https://my.clevelandclinic.org/locations/marymount-hospital,Acute Care Hospitals,Voluntary non-profit - Private,349
42.3624,-71.068777,massachusetts general hospital,"55 Fruit Street, Boston, MA, 02114",(617) 726-2000,220071,1023049236,https://www.massgeneral.org/,Acute Care Hospitals,Voluntary non-profit - Private,907
61.561217,-149.258718,mat-su regional medical center,"2500 South Woodworth Loop, Palmer, AK, 99645",(907) 861-6000,20006,1417975061,https://www.matsuregional.com/,Acute Care Hospitals,Voluntary non-profit - Other,74
33.175842,-97.088293,mayhill hospital,"2809 South Mayhill Road, Denton, TX, 76208",(940) 239-3000,670010,1871898478,https://mayhillhospital.com/,Acute Care Hospitals,Proprietary,59
30.263702,-81.437533,mayo clinic florida,"4500 San Pablo Road South, Jacksonville, FL, 32224",(904) 953-2000,100151,1891782470,https://www.mayoclinic.org/patient-visitor-guide/florida,Acute Care Hospitals,Voluntary non-profit - Private,304
37.457174,-82.747264,mcdowell arh hospital,"Route 122, Mcdowell, KY, 41647",(606) 377-3400,181331,,https://www.arh.org/portfolio_page/mcdowell-arh-hospital/,Critical Access Hospitals,Voluntary non-profit - Private,25
43.589392,-83.868089,mclaren bay region,"1900 Columbus Avenue, Bay City, MI, 48708",(989) 894-3000,230041,1528031226,https://www.mclaren.org/bay-region/mclaren-bay-region-home,Acute Care Hospitals,Voluntary non-profit - Private,387
43.493151,-83.407157,mclaren caro region,"401 North Hooper Street, Caro, MI, 48723",(989) 673-3141,231329,,https://www.mclaren.org/caro-region/mclaren-caro-region-home,Critical Access Hospitals,Voluntary non-profit - Private,25
43.598528,-84.761389,mclaren central michigan,"1221 South Drive, Mount Pleasant, MI, 48858",(989) 772-6700,230080,1619941317,https://www.mclaren.org/central-michigan/mclaren-central-michigan-home,Acute Care Hospitals,Voluntary non-profit - Private,151
43.014187,-83.733578,mclaren flint,"401 South Ballenger Highway, Flint, MI, 48532",(810) 342-2000,230141,1902894512,https://www.mclaren.org/flint/mclaren-flint-home?utm_source=loc-418&utm_medium=organic&utm_campaign=google-my-business&utm_content=gmb,Acute Care Hospitals,Voluntary non-profit - Private,368
42.704799,-84.555111,mclaren greater lansing,"401 West Greenlawn Avenue, Lansing, MI, 48910",(517) 975-6000,230167,1134104672,https://www.mclaren.org/lansing/mclaren-greater-lansing-home,Acute Care Hospitals,Voluntary non-profit - Private,363
43.06271,-83.319345,mclaren lapeer region,"1375 North Main Street, Lapeer, MI, 48446",(810) 667-5500,230193,1205824737,https://www.mclaren.org/lapeer-region/mclaren-lapeer-region-home,Acute Care Hospitals,Voluntary non-profit - Private,183
42.586795,-82.896918,mclaren macomb,"1000 Harrington Boulevard, Mount Clemens, MI, 48043",(586) 493-8000,230227,1316938327,https://www.mclaren.org/macomb/mclaren-macomb-home,Acute Care Hospitals,Voluntary non-profit - Private,288
45.373477,-84.969152,mclaren northern michigan,"416 Connable Avenue, Petoskey, MI, 49770",(231) 487-4000,230105,1992812580,https://www.mclaren.org/northern-michigan/mclaren-northern-michigan-home,Acute Care Hospitals,Voluntary non-profit - Other,243
42.638394,-83.291095,mclaren oakland,"50 North Perry Street, Pontiac, MI, 48342",(248) 338-5000,230207,1376564088,https://www.mclaren.org/oakland/mclaren-oakland-home,Acute Care Hospitals,Voluntary non-profit - Private,308
42.986743,-82.427839,mclaren port huron,"1221 Pine Grove Avenue, Port Huron, MI, 48060",(810) 987-5000,230216,1982685384,https://www.mclaren.org/porthuron/porthuron.aspx,Acute Care Hospitals,Voluntary non-profit - Private,163
43.802234,-83.030815,mclaren thumb region,"1100 South Van Dyke Road, Bad Axe, MI, 48413",(989) 269-9521,230118,1518991744,https://www.mclaren.org/thumb-region/mclaren-thumb-region-home,Acute Care Hospitals,Voluntary non-profit - Private,64
38.639572,-83.808804,meadowview regional medical center,"989 Medical Park Drive, Maysville, KY, 41056",(606) 759-5311,180019,1881785863,https://www.meadowviewregional.com/,Acute Care Hospitals,Proprietary,111
41.641788,-80.146336,meadville medical center,"751 Liberty Street, Meadville, PA, 16335",(814) 333-5000,390113,1942276423,https://www.mmchs.org/,Acute Care Hospitals,Voluntary non-profit - Private,203
31.318191,-85.855308,medical center enterprise,"400 North Edwards Street, Enterprise, AL, 36330",(334) 347-0584,10049,1720039712,https://www.mcehospital.com/,Acute Care Hospitals,Proprietary,131
33.218378,-92.67103,medical center of south arkansas,"700 West Grove Street, El Dorado, AR, 71730",(870) 863-2000,40088,1689625568,https://www.themedcenter.net/,Acute Care Hospitals,Proprietary,149
40.415194,-105.001451,medical center of the rockies,"2500 Rocky Mountain Avenue, Loveland, CO, 80538",(970) 624-2500,60119,1750392304,https://www.uchealth.org/locations/UCHealth-Medical-Center-of-the-Rockies/,Acute Care Hospitals,Voluntary non-profit - Private,136
28.206014,-82.660964,medical center of trinity,"9330 State Road 54, Trinity, FL, 34655",(727) 834-4900,100191,1891741849,https://medicalcentertrinity.com/,Acute Care Hospitals,Proprietary,340
32.898527,-97.313814,medical city alliance,"3101 North Tarrant Parkway, Fort Worth, TX, 76177",(817) 639-1100,670103,1871911016,https://medicalcityhealthcare.com/locations/medical-city-alliance/,Acute Care Hospitals,Voluntary non-profit - Private,55
32.691751,-97.1148,medical city arlington,"3301 Matlock Road, Arlington, TX, 76015",(817) 465-3241,450675,1134172406,https://medicalcityhealthcare.com/locations/medical-city-arlington/,Acute Care Hospitals,Proprietary,420
33.176831,-97.094019,medical city denton,"3535 South 1-35 East, Denton, TX, 76210",(940) 384-3535,450634,1306897277,https://medicalcityhealthcare.com/locations/medical-city-denton/,Acute Care Hospitals,Proprietary,208
32.735481,-97.343704,medical city fort worth,"900 Eighth Avenue, Fort Worth, TX, 76104",(817) 336-2100,450672,1659323772,https://medicalcityhealthcare.com/locations/medical-city-fort-worth/,Acute Care Hospitals,Proprietary,320
32.902047,-96.958679,medical city las colinas,"6800 North Macarthur Boulevard, Irving, TX, 75039",(972) 969-2000,450822,1902857766,https://medicalcityhealthcare.com/locations/medical-city-las-colinas/,Acute Care Hospitals,Proprietary,100
33.046306,-97.004207,medical city lewisville,"500 West Main, Lewisville, TX, 75057",(972) 420-1000,450669,1255384533,https://medicalcityhealthcare.com/locations/medical-city-lewisville/,Acute Care Hospitals,Voluntary non-profit - Private,202
32.829476,-97.212234,medical city north hills,"4401 Booth Calloway Road, North Richland Hills, TX, 76180",(817) 255-1000,450087,1518911833,https://medicalcityhealthcare.com/locations/medical-city-north-hills/,Acute Care Hospitals,Proprietary,140
33.019387,-96.76573,medical city plano,"3901 West 15th Street, Plano, TX, 75075",(972) 596-6800,450651,1699726406,https://medicalcityhealthcare.com/locations/medical-city-plano/,Acute Care Hospitals,Proprietary,567
32.747472,-97.785369,medical city weatherford,"713 East Anderson Street, Weatherford, TX, 76086",(817) 599-1190,450203,1417471467,https://medicalcityhealthcare.com/locations/medical-city-weatherford/,Acute Care Hospitals,Proprietary,99
41.138885,-81.836933,medina hospital,"1000 East Washington Street, Medina, OH, 44256",(330) 725-1000,360091,1083696710,https://my.clevelandclinic.org/locations/medina-hospital,Acute Care Hospitals,Voluntary non-profit - Private,157
43.223707,-78.397073,medina memorial hospital,"200 Ohio Street, Medina, NY, 14103",(585) 798-8111,331319,,http://orleanscommunityhealth.org/,Critical Access Hospitals,Voluntary non-profit - Private,34
38.912599,-77.074388,medstar georgetown university hospital,"3800 Reservoir Road Nw, Washington, DC, 20007",(202) 784-3000,90004,1427145176,https://www.medstargeorgetown.org/,Acute Care Hospitals,Voluntary non-profit - Private,535
38.929157,-77.012268,medstar washington hospital center,"110 Irving Street Nw, Washington, DC, 20010",(202) 877-7000,90011,1548378235,https://www.medstarwashington.org/,Acute Care Hospitals,Voluntary non-profit - Other,818
31.849739,-103.089916,memorial hospital,"821 Jeffee Drive, Kermit, TX, 79745",(432) 586-5865,451314,,http://winklercountymemorialhospital.com/,Critical Access Hospitals,Government - Local,25
40.231291,-83.368841,memorial hospital,"500 London Avenue, Marysville, OH, 43040",(937) 578-2289,360092,1720159338,https://memorialohio.com/,Acute Care Hospitals,Government - Local,97
37.918529,-89.812888,memorial hospital,"1900 State Street, Chester, IL, 62233",(618) 826-4581,141338,,http://www.mhchester.com/,Critical Access Hospitals,Government - Hospital District or Authority,61
41.339982,-83.135219,memorial hospital,"715 South Taft Avenue, Fremont, OH, 43420",(419) 334-6617,360156,1851338149,https://www.promedica.org/memorial-hospital/Pages/default.aspx,Acute Care Hospitals,Voluntary non-profit - Other,179
44.060519,-71.13851,memorial hospital,"3073 White Mountain Highway, North Conway, NH, 03860",(603) 356-5461,301307,,https://mainehealth.org/memorial-hospital,Critical Access Hospitals,Voluntary non-profit - Private,25
44.248761,-116.961735,memorial hospital,"645 East Fifth Street, Weiser, ID, 83672",(208) 549-0370,131307,,http://www.weisermemorialhospital.org/,Critical Access Hospitals,Government - Hospital District or Authority,25
30.903781,-84.55367,memorial hospital,"1500 East Shotwell Street, Bainbridge, GA, 39819",(229) 246-3500,110132,1053388256,https://www.mh-m.org/,Acute Care Hospitals,Government - Hospital District or Authority,80
42.68397,-90.110419,memorial hospital of lafayette county,"800 Clay Street, Darlington, WI, 53530",(608) 776-4466,521312,,http://www.memorialhospitaloflafayettecounty.org/,Critical Access Hospitals,Government - Local,25
27.937443,-82.489816,memorial hospital of tampa,"2901 Swann Avenue, Tampa, FL, 33609",(813) 873-6400,100206,1871935072,https://memorialhospitaltampa.com/,Acute Care Hospitals,Proprietary,384
37.668701,-120.975674,memorial medical center,"1700 Coffee Road, Modesto, CA, 95355",(209) 526-4500,50557,1699129601,https://www.sutterhealth.org/mmc,Acute Care Hospitals,Voluntary non-profit - Private,275
32.291993,-106.735018,memorial medical center,"2450 South Telshor Boulevard, Las Cruces, NM, 88011",(575) 522-8641,320018,1700821808,https://www.mmclc.org/,Acute Care Hospitals,Proprietary,286
38.912835,-94.651473,menorah medical center,"5721 West 119th Street, Overland Park, KS, 66209",(913) 498-6773,170182,1255378337,https://menorahmedicalcenter.com/,Acute Care Hospitals,Voluntary non-profit - Other,158
41.294219,-82.224384,mercy allen hospital,"200 West Lorain Street, Oberlin, OH, 44074",(440) 775-1211,361306,,https://www.mercy.com/locations/hospitals/lorain/mercy-allen-hospital,Critical Access Hospitals,Voluntary non-profit - Private,25
43.607053,-86.36515,mercy health lakeshore campus,"72 South State Street, Shelby, MI, 49455",(231) 861-2156,231320,,https://www.mercyhealth.com/location/mercy-health-lakeshore-campus,Critical Access Hospitals,Voluntary non-profit - Private,24
41.105138,-83.217094,mercy health - tiffin hospital,"45 St Lawrence Drive, Tiffin, OH, 44883",(419) 455-7000,360089,1316994734,https://www.mercy.com/locations/hospitals/toledo/mercy-health-tiffin-hospital,Acute Care Hospitals,Voluntary non-profit - Church,120
41.048589,-82.724,mercy health - willard hospital,"1100 Neal Zick Road, Willard, OH, 44890",(419) 964-5000,361310,,https://www.mercy.com/locations/hospitals/toledo/mercy-health-willard-hospital,Critical Access Hospitals,Voluntary non-profit - Private,15
45.183842,-93.368221,mercy hospital,"4050 Coon Rapids Boulevard, Coon Rapids, MN, 55433",(762) 236-8100,240115,1316904287,https://www.allinahealth.org/Mercy-Hospital/,Acute Care Hospitals,Voluntary non-profit - Private,573
25.7400049,-80.213526,mercy hospital,"3663 S Miami Ave, Miami, FL, 33133",3052852121,100061,1306825351,https://mercymiami.com/,,,473
30.684931,-92.265973,mercy regional medical center,"800 East Main Street, Ville Platte, LA, 70586",(337) 363-5684,190167,1407947336,http://mercyregionalmedicalcenter.com/,Acute Care Hospitals,Proprietary,48
41.436002,-82.235212,mercy regional medical center,"3700 Kolbe Road, Lorain, OH, 44053",(440) 960-4000,360172,1245274950,https://www.mercy.com/locations/hospitals/lorain/mercy-regional-medical-center,Acute Care Hospitals,Voluntary non-profit - Private,317
37.235054,-107.824841,mercy regional medical center,"1010 Three Springs Boulevard, Durango, CO, 81301",(970) 247-4311,60013,1083611644,https://www.centura.org/locations/mercy-regional-medical-center,Acute Care Hospitals,Voluntary non-profit - Church,82
43.065385,-89.400896,meriter hospital,"202 South Park Street, Madison, WI, 53715",(608) 417-6000,520089,1114920048,https://www.unitypoint.org/madison/Default.aspx,Acute Care Hospitals,Voluntary non-profit - Private,448
31.5282102,-91.3900378,merit health natchez,"54 Seargent 's' Prentiss Drive, Natchez, MS, 39120",(601) 443-2100,250084,1164821559,https://www.merithealthnatchez.com/,Acute Care Hospitals,Proprietary,179
32.374802,-90.827497,merit health river region,"2100 Highway 61 North, Vicksburg, MS, 39183",(601) 883-5000,250031,1215981303,https://www.merithealthriverregion.com/,Acute Care Hospitals,Proprietary,354
31.323058,-89.3669,merit health wesley,"5001 Hardy Street, Hattiesburg, MS, 39402",(601) 268-8000,250094,1841241841,https://www.merithealthwesley.com/,Acute Care Hospitals,Voluntary non-profit - Private,211
36.808859,-114.114456,mesa view regional hospital,"1299 Bertha Howe Avenue, Mesquite, NV, 89027",(702) 346-8040,291307,,http://www.mesaviewhospital.com/mesa-view-regional-hospital/home.aspx,Critical Access Hospitals,Proprietary,25
32.647444,-96.876265,methodist charlton medical center,"3500 West Wheatland Road, Dallas, TX, 75237",(214) 947-7777,450723,1275592131,https://www.methodisthealthsystem.org/methodist-charlton-medical-center/,Acute Care Hospitals,Voluntary non-profit - Private,285
32.761639,-96.823006,methodist dallas medical center,"1441 North Beckley Avenue, Dallas, TX, 75203",(214) 947-2879,450051,1528027786,https://www.methodisthealthsystem.org/methodist-dallas-medical-center/,Acute Care Hospitals,Voluntary non-profit - Other,478
29.50684,-98.572976,methodist hospital,"7700 Floyd Curl Drive, San Antonio, TX, 78229",(210) 575-4000,450388,1124074273,https://sahealth.com/locations/methodist-hospital/,Acute Care Hospitals,Proprietary,2071
44.927054,-93.362391,methodist hospital,"6500 Excelsior Boulevard, Saint Louis Park, MN, 55426",(952) 993-5000,240053,1649220724,https://www.healthpartners.com/care/hospitals/methodist/,Acute Care Hospitals,Voluntary non-profit - Private,426
28.9331124,-98.5260352,methodist hospital south,"1905 Highway 97 East, Jourdanton, TX, 78026",(830) 769-3515,450165,1376071530,https://sahealth.com/locations/methodistsouth/,Acute Care Hospitals,Proprietary,67
32.569228,-97.095641,methodist mansfield medical center,"2700 East Broad Street, Mansfield, TX, 76063",(682) 622-2059,670023,1689629941,https://www.methodisthealthsystem.org/methodist-mansfield-medical-center/,Acute Care Hospitals,Voluntary non-profit - Private,88
32.996143,-96.669176,methodist richardson medical center,"2831 East President George Bush Highway, Richardson, TX, 75082",(469) 204-1000,450537,1033165501,https://www.methodisthealthsystem.org/methodist-richardson-medical-center/,Acute Care Hospitals,Government - Hospital District or Authority,205
42.28427,-71.419754,metrowest medical center,"115 Lincoln Street, Framingham, MA, 01702",(508) 383-1000,220175,1740252592,https://www.mwmc.com/,Acute Care Hospitals,Voluntary non-profit - Private,360
41.356283,-86.328842,michiana behavioral health center,"1800 North Oak Drive, Plymouth, IN, 46563",(574) 936-3784,154047,,https://www.michianabehavioralhealthcenter.com/,Psychiatric,Voluntary non-profit - Other,51
43.905661,-69.892006,mid coast hospital,"123 Medical Center Drive, Brunswick, ME, 04011",(207) 729-0181,200021,1932164795,http://www.midcoasthealth.com/,Acute Care Hospitals,Voluntary non-profit - Private,92
36.605199,-83.740056,middlesboro arh hospital,"3600 West Cumberland Avenue, Middlesboro, KY, 40965",(606) 242-1100,180020,1891792495,https://www.arh.org/portfolio_page/middlesboro-arh-hospital/,Acute Care Hospitals,Voluntary non-profit - Private,96
31.997494,-102.099976,midland memorial hospital,"400 Rosalind Redfern Grover Parkway, Midland, TX, 79701",(432) 685-1111,450133,1255325817,https://www.midlandhealth.org/,Acute Care Hospitals,Government - Local,321
43.820724,-84.768349,midmichigan medical center-clare,"703 North Mcewan Street, Clare, MI, 48617",(989) 802-5000,230180,1568414589,https://www.midmichigan.org/locations/profile/clare/?searchId=9eadc85c-ea58-eb11-a837-000d3a61151d&sort=13&page=1&pageSize=10,Acute Care Hospitals,Voluntary non-profit - Other,64
43.39168,-84.662278,midmichigan medical center-gratiot,"300 East Warwick Drive, Alma, MI, 48801",(989) 463-1101,230030,1023097771,https://www.midmichigan.org/locations/profile/?searchId=9eadc85c-ea58-eb11-a837-000d3a61151d&sort=13&page=1&pageSize=10&id=1889,Acute Care Hospitals,Voluntary non-profit - Private,142
41.550036,-72.803878,midstate medical center,"435 Lewis Avenue, Meriden, CT, 06451",(203) 694-8200,70017,1669524187,https://midstatemedical.org/,Acute Care Hospitals,Voluntary non-profit - Private,144
35.913311,-88.753495,milan general hospital,"4039 Highland Street, Milan, TN, 38358",(731) 686-1591,440060,1699765453,https://www.wth.org/locations/milan-hospital/,Acute Care Hospitals,Government - Local,70
42.132835,-71.529014,milford regional medical center,"14 Prospect Street, Milford, MA, 01757",(508) 473-1190,220090,1477527497,https://www.milfordregional.org/,Acute Care Hospitals,Voluntary non-profit - Other,121
31.17548,-84.734548,miller county hospital,"209 North Cuthbert Street, Colquitt, GA, 39837",(229) 758-4231,111305,,https://www.millercountyhospital.com/,Critical Access Hospitals,Government - Hospital District or Authority,25
32.75124,-97.113632,millwood hospital,"1011 North Cooper Street, Arlington, TX, 76011",(817) 261-3121,454012,,https://millwoodhospital.com/,Psychiatric,Proprietary,128
32.2603723,-107.7678531,mimbres memorial hospital,"900 West Ash Street, Deming, NM, 88030",(575) 546-5803,321309,,http://www.mimbresmemorial.com/mimbres-memorial-hospital/home.aspx,Critical Access Hospitals,Proprietary,49
