,270,DEMA GRIP GENTLE A NATURAL 2 I,$63.00 
,270,DEMA GRIP GENTLE BNATURAL 2 1/,$65.00 
,270,DEMA GRIP GENTLE C NATURAL 2 3,$74.00 
,270,DEMA GRIP GENTLE DNATURAL 3 IN,$80.00 
,270,DEMA GRIP GENTLE E NATURAL 3 1,$92.00 
,270,DEMA GRIP GENTLE FNATURAL 4 IN,$103.00 
,270,DEMA GRIP GENTLE G NATURAL 4 3,$112.00 
,270,DEMA GRIP GENTLE K NATURAL 12,$276.00 
,270,DEMA GRIP GENTLE L NATURAL 10,$242.00 
,270,DEMA WRAP 1 IN X 5 YD (30),$2.00 
,270,DEMA WRAP 2 IN X 5 YD (36),$3.00 
,270,DEMA WRAP 3 IN X 5 YD (24),$3.00 
,270,DEMA WRAP 4 IN X 5 YD (18),$4.00 
,270,DEMA WRAP NO LATEX 1 IN (30),$2.00 
,270,DEMA WRAP NO LATEX 2 IN (36),$3.00 
,270,DEMA WRAP NO LATEX 3 IN (24),$4.00 
,270,DEMA WRAP NO LATEX COLOR PK 2,$3.00 
,270,DEMA WRAP NO LATEX COLOR PK 3,$8.00 
,270,DENTIPS BOX OF 250,$1.00 
,270,DEODORANT AIR ODOR ELIMINATOR,$6.00 
,270,DEODORANT OSOTOMY SCENTED M9 2,$5.00 
,270,DEODORANT OSTOMY ODOR BARRIER,$1.00 
,270,DEODORANT OSTOMY ODOR ELIMINAT,$5.00 
,270,DEODORANTBRAVALUBRI0.25 OZSACH,$1.00 
,270,DEODORANTBRAVALUBRICATING8 FL,$24.00 
,270,DEODORIZER AIR ODOR ELIMINATOR,$6.00 
,270,DEODORIZER DROPS ODOR ELIMINAT,$5.00 
,270,DEODORIZER OSTOMY ODOR ELIMINA,$21.00 
,270,DERBY DESIGNER U.S. FLAG CANE,$73.00 
,270,DEROM ELOBW W/REPLACEABLE SOFT,$870.00 
,270,DESIGNER OFFSET CANE PINK,$78.00 
,270,DESIGNER QUAD CANE - BLUE,$151.00 
,270,DESK ARM W/C BEV HOLDER BLK,$30.00 
,270,DESK ARM W/C BEV HOLDER BRN,$30.00 
,270,DETECTORCO2ADULTAIRLIFE,$20.00 
,270,DETECTORCO2ADULTIMPROVD24/,$34.00 
,270,DETECTORCO2ADULTIMPROVED,$34.00 
,270,DEVICE STATLOCK IV PLUS,$8.00 
,270,DEVICEFOAM TIPWOUND MEASURE6IN,$3.00 
,270,DEVICEPICC/CVCTEGADERM3 1/2X4,$28.00 
,270,DEVICETRANSFERTRADITIONALF/ADA,$7.00 
,270,DEWRAP CASE OF 8 KITS,$50.00 
,270,DEXTROSE 5%-1-2NS-KCL  20 MEQ-,$9.00 
,270,DEXTROSE 5%-1-2NS-KCL  40 MEQ-,$17.00 
,270,DEXTROSE AND SODIUM CHLORIDE I,$8.00 
,270,DEXTROSE IN LACTATED RINGERS,$8.00 
,270,DEXTROSE IN WATER  10 % DEHP F,$11.00 
,270,DEXTROSE IN WATER  IV SOLN  10,$9.00 
,270,DEXTROSE IN WATER  IV SOLN  50,$5.00 
,270,DEXTROSE WITH SODIUM CHLORIDE,$10.00 
,270,DEXTROSE/NACL IS 5-0.9 PERCENT,$16.00 
,270,DIABETIC FOOT ASSESSMENT KIT,"$4,144.00 "
,270,DIAL THERMOMETER,$53.00 
,270,DIGISTRIPS MEDIUM BAG OF 2,$54.00 
,270,DIGIT SLEEVE LARGE 1,$46.00 
,270,DIGITAL READOUT STOPWATCH,$56.00 
,270,DISP EXHALATION PORT PK/10,$67.00 
,270,DISP HYPO PAD 25X63 PLASTIC/NO,$105.00 
,270,DISP PROX PRES LINE 84IN PK 10,$67.00 
,270,DISP PROX PRES LINE ASSYBX/10,$2.00 
,270,DISP SWIVEL PASS EXHAL PORT 10,$73.00 
,270,DISP SWIVEL PASS EXHAL PORT 20,$38.00 
,270,DISP.SUCT1100MLGOMCO12/CA,$31.00 
,270,DISP.SUCT1500MLDISS48/CA,$9.00 
,270,DISP.SUCT800CCSTEMSYS3,$12.00 
,270,DISP.SUCT800MLSTEM 1EA/10EA/CA,$17.00 
,270,DISP-A-BAG W/FLIP-FLO BULK 32,$4.00 
,270,DISPO ADULT ACTIVE CIRCT NO H2,$4.00 
,270,DISPO ADULT ACTIVE CIRCT?NO?H2,$14.00 
,270,DISPO ADULT HEATED ACTIVE CIRC,$708.00 
,270,DISPO ADULT HEATED PASSIVE CIR,$670.00 
,270,DISPO ADULT HEATED?ACTIVE CIRC,$670.00 
,270,DISPO ADULT PASSVE CIRCT NO H2,$18.00 
,270,DISPO PED ACTIVE CIRCUIT W H2O,$2.00 
,270,DISPO PED ACTIVE CIRCUIT W?H2O,$9.00 
,270,DISPO PED HEATED ACTIVE CIRCUI,$708.00 
,270,DISPO PED HEATED PASSIVE CIRCU,$708.00 
,270,DISPO PED PASSIVE CIRCUIT W H2,$2.00 
,270,DISPO PED PASSIVE CIRCUIT?W H2,$5.00 
,270,DISPOSABLE -  1 PATIENT AMBULA,$335.00 
,270,DISPOSABLE - 1 PATIENT AMBULAT,$335.00 
,270,DISPOSABLE - 1 PATIENT DISPOSA,$165.00 
,270,DISPOSABLE - 1 PATIENT SEATED,$156.00 
,270,DISPOSABLE 2XL SLING,$228.00 
,270,DISPOSABLE CIRCUIT,$30.00 
,270,DISPOSABLE HIGHBACK BARIATRIC,$155.00 
,270,DISPOSABLE HIGHBACK SLING - XL,$113.00 
,270,DISPOSABLE MONOFIL ADA LOPS 20,$7.00 
,270,DISPOSABLE MONOFIL LEAP 20,$123.00 
,270,DISPOSABLE SCALPELS 10/BX #10,$6.00 
,270,DISPOSABLE SCALPELS 10/BX #15,$6.00 
,270,DISPOSABLE SLING LARGE 10/CASE,$119.00 
,270,DISPOSABLE SLING MEDIUM 10/CAS,$117.00 
,270,DISPOSABLE SLING X- LARGE,$143.00 
,270,DISPOSABLE SMART SHEET FULL 59,$27.00 
,270,DISPOSABLE SMART SHEET HALF (4,$21.00 
,270,DISPOSABLE SPECULA 2.5MM  100/,$1.00 
,270,DISPOSABLE SPECULA 2.5MM100P,$1.00 
,270,DISPOSABLE SPECULA 4.0 MM  100,$1.00 
,270,DISPOSABLE STETHOSCOPES 100,$10.00 
,270,DISPOSABLE THERMOMETERS 100,$11.00 
,270,DISPOSABLE TUBING 18IN PACK/10,$1.00 
,270,DISPOSABLE TUBING 6IN BOX/10,$2.00 
,270,DISPOSABLE U-SHAPED PATIENT SL,$74.00 
,270,DIVIDED CANNULA7FTMLUER,$9.00 
,270,DIVIDED LEG SLING W/HEADREST L,$447.00 
,270,DIVIDED LEG SLNG W/HEADREST XL,$447.00 
,270,DLX ELASTIC BANDAGE 10RL 3INX5,$7.00 
,270,DLX ELASTIC BANDAGE 6INX5.5 YD,$13.00 
,270,DLX PLANTAR FASCIITIS SPLNTMD,$196.00 
,270,DLX.LF BANDAGE 4INX5.5YD 10 RL,$13.00 
,270,DLX.LF BANDAGE 6INX11YD 6 RLS,$35.00 
,270,DNS DORSAL NIGHT SPLINT LARGE,$120.00 
,270,DOBBHOFF8FR43INW/STYLETENF,$26.00 
,270,DORSAL BLOCKING SPLINT - LARGE,$128.00 
,270,DORSAL CARPAL TUNNEL SPLT L MD,$139.00 
,270,DORSAL CARPAL TUNNEL SPLT L XL,$139.00 
,270,DORSAL CARPAL TUNNEL SPLT R LG,$139.00 
,270,DORSAL PF NIGHT SPLINT LARGE,$132.00 
,270,DORSAL RESTING HAND WITH FINGE,$121.00 
,270,DORSI FLEX MULTI PODUS - LARGE,$254.00 
,270,DORSI FLEX MULTI PODUS - MEDIU,$254.00 
,270,DORSI FLEX MULTI PODUS - SMALL,$254.00 
,270,DORSI FLEX MULTI PODUS - X-LAR,$254.00 
,270,DORSI FLEX MULTI PODUS - YOUTH,$254.00 
,270,DR. JOSEPHFTS DIABETIC FOOT KI,$105.00 
,270,DRAIN BAGWYE750CC50/CS,$6.00 
,270,DRAINAGE AEROSOL SYSTEM WITH T,$3.00 
,270,DRAINAGE AEROSOL WITH WYE ADAP,$3.00 
,270,DRAINAGE KIT OSTOMY 1 PIECE FL,$9.00 
,270,DRAINAGE KIT PLEURAL PLEURX W-,$248.00 
,270,DRAINAGE SYSWYE22MM 50/CS,$5.00 
,270,DRAPE ADHESIVE 26CM X 30.5CM V,$19.00 
,270,DRAWTEX HYDRO. DRESSING 3INX39,$132.00 
,270,DRAWTEX HYDRO. DRESSING 3INX3I,$31.00 
,270,DRAWTEX HYDRO. DRESSING 4INX39,$155.00 
,270,DRAWTEX HYDRO. DRESSING 4INX4I,$37.00 
,270,DREAMSTATION WATER CHAMBER,$40.00 
,270,DRESSING 1IN FOAM DISK AEGIS C,$15.00 
,270,DRESSING ABSORBENT FIBROUS EXU,$14.00 
,270,DRESSING ABSORBENT SODIUM CHLO,$3.00 
,270,DRESSING ADHESIVE ALLEVYN GENT,$11.00 
,270,DRESSING ADHESIVE ANTIMICROBIA,$24.00 
,270,DRESSING ADHESIVE BORDERED 4 X,$3.00 
,270,DRESSING ADHESIVE BORDERED OPT,$14.00 
,270,DRESSING ADHESIVE HEEL DESIGN,$12.00 
,270,DRESSING ADHESIVE IV PRIMAPORE,$1.00 
,270,DRESSING ADHESIVE TIELLE PLUS,$7.00 
,270,DRESSING ADHESIVE WATERPROOF P,$4.00 
,270,DRESSING ADHESIVE WOUND SACRUM,$12.00 
,270,DRESSING AG AQUACEL SURGICAL 3,$84.00 
,270,DRESSING ALGINATE CALCIUM KALT,$4.00 
,270,DRESSING ALGINATE KALTOSTAT 3I,$8.00 
,270,DRESSING ALGINATE MAXORB II 2X,$4.00 
,270,DRESSING ALGINATE MAXORB II 4I,$13.00 
,270,DRESSING ALGINATE MAXORB II 4X,$6.00 
,270,DRESSING ALGINATE MAXORB II 6I,$15.00 
,270,DRESSING ALIGINATE MAXORB AG E,$28.00 
,270,DRESSING ALIGINATE ROPE MAXORB,$15.00 
,270,DRESSING ALLEVYN LIFE 15.4CM X,$12.00 
,270,DRESSING ALLEVYN LIFE SACRUM 8,$31.00 
,270,DRESSING ALLEVYN SACRUM SMALL,$20.00 
,270,DRESSING ANTIMICROBIAL ABSORBE,$33.00 
,270,DRESSING ANTIMICROBIAL ADHESIV,$21.00 
,270,DRESSING ANTIMICROBIAL BARRIER,$26.00 
,270,DRESSING ANTIMICROBIAL HYDROFI,$69.00 
,270,DRESSING ANTIMICROBIAL MEPILEX,$191.00 
,270,DRESSING ANTIMICROBIAL NON ADH,$15.00 
,270,DRESSING ANTIMICROBIAL SILVASO,$15.00 
,270,DRESSING ANTIMICROBIAL SILVER,$103.00 
,270,DRESSING ANTIMICROBIAL STRENGT,$31.00 
,270,DRESSING AQUACEL AG EXTRA HYDR,$26.00 
,270,DRESSING BARRIER ANTIMICROBIAL,$49.00 
,270,DRESSING BORDER MEPILEX 4 X 12,$16.00 
,270,DRESSING BORDERED SACRUM MEPIL,$28.00 
,270,DRESSING BURN & WOUND PLUROGEL,$270.00 
,270,DRESSING BURN ANTIMICROBIAL ME,$49.00 
,270,DRESSING CAL ALGMAXORB AG ES.7,$27.00 
,270,DRESSING CALCIUM ALGINATE KALT,$10.00 
,270,DRESSING CALCIUM ALGINATE MAXO,$8.00 
,270,DRESSING CALCIUM ALIGINATE MAX,$8.00 
,270,DRESSING CHANGE KIT,$32.00 
,270,DRESSING CHANGE KIT CENTRAL LI,$29.00 
,270,DRESSING CHANGE KITS. DC921TC,$10.00 
,270,DRESSING CHANGE TRAY,$63.00 
,270,DRESSING CHANGE TRAY PICC AND,$44.00 
,270,DRESSING COLLAGEN EXTRACELLULA,$111.00 
,270,DRESSING COLLAGEN PURACOL 4 X,$18.00 
,270,DRESSING COLLAGEN PURACOL PLUS,$64.00 
,270,DRESSING COMPRESSION SYS COFLE,$28.00 
,270,DRESSING CONTACT LAYER SILVER,$27.00 
,270,DRESSING CONTACT LAYER VERSATE,$60.00 
,270,DRESSING DERMAL FENESTRATED TE,$32.00 
,270,DRESSING DRIVELINE STERILE WIT,$9.00 
,270,DRESSING EXUDATE ABSORBABLE 0.,$19.00 
,270,DRESSING FILM OCCLUSIVE WATER,$2.00 
,270,DRESSING FILM TRANSPARENT ADHE,$1.00 
,270,DRESSING FILM TRANSPARENT CHLO,$21.00 
,270,DRESSING FILM TRANSPARENT ROLL,$115.00 
,270,DRESSING FILM TRANSPARENT SURE,$4.00 
,270,DRESSING FILM TRANSPARENT WATE,$3.00 
,270,DRESSING FLAT ROPE MAXSORB EXT,$9.00 
,270,DRESSING FOAM 4X4 NON-ADHESIVE,$7.00 
,270,DRESSING FOAM ABSORBENT MEPILE,$23.00 
,270,DRESSING FOAM ADHESIVE 5.5X5.5,$10.00 
,270,DRESSING FOAM ADHESIVE BORDER,$18.00 
,270,DRESSING FOAM ADHESIVE MEPILEX,$4.00 
,270,DRESSING FOAM ADHESIVE OPTIFOA,$7.00 
,270,DRESSING FOAM ADHESIVE WATERPR,$7.00 
,270,DRESSING FOAM ANTIMICROBIAL ME,$21.00 
,270,DRESSING FOAM BACTERIOSTATIC 6,$41.00 
,270,DRESSING FOAM EXUDATE TRANSFER,$18.00 
,270,DRESSING FOAM HYDROCELLULAR AD,$24.00 
,270,DRESSING FOAM NON ADHERENT MEP,$13.00 
,270,DRESSING FOAM NON ADHESIVE WAT,$10.00 
,270,DRESSING FOAM PAD BASIC OPTIFO,$3.00 
,270,DRESSING FOAM ROUND FENESTRATE,$4.00 
,270,DRESSING FOAM SACRAL OPTIFOAM,$12.00 
,270,DRESSING FOAM SELF ADHERENT ME,$9.00 
,270,DRESSING GAUZE BORDERED ADHESI,$3.00 
,270,DRESSING GAUZE NON ADHERENT AD,$14.00 
,270,DRESSING GEL FIBER OPTICELL .7,$12.00 
,270,DRESSING GEL FIBER OPTICELL 2X,$6.00 
,270,DRESSING GEL FIBER OPTICELL AG,$50.00 
,270,DRESSING GEL PURACOL 4 X 4.25,$18.00 
,270,DRESSING GEL SELF ADHERENT SHE,$78.00 
,270,DRESSING GELLING FIBER OPTICEL,$6.00 
,270,DRESSING GREASELESS TUBE SKINT,$16.00 
,270,DRESSING HEEL BORDER ALLEVYN 9,$26.00 
,270,DRESSING HONEY CALCIUM ALGINAT,$26.00 
,270,DRESSING HONEY PASTE MEDIHONEY,$35.00 
,270,DRESSING HONEY THERAHONEY .5 O,$11.00 
,270,DRESSING HUMIFIBER ENLUXTRA 4X,$24.00 
,270,DRESSING HUMIFIBER ENLUXTRA 6X,$65.00 
,270,DRESSING HYDROCOLLOID ALIGINAT,$17.00 
,270,DRESSING HYDROCOLLOID DUODERM,$14.00 
,270,DRESSING HYDROCOLLOID EXUDERM,$15.00 
,270,DRESSING HYDROCOLLOID REPLICAR,$7.00 
,270,DRESSING HYDROCOLLOID SACRAL D,$31.00 
,270,DRESSING HYDROCOLLOID WATERPRO,$30.00 
,270,DRESSING HYDROFIBER SURGICAL A,$116.00 
,270,DRESSING HYDROGEL ABSORBENT SE,$9.00 
,270,DRESSING HYDROGEL ADHESIVE ABS,$43.00 
,270,DRESSING HYDROGEL CARRASYN 3 O,$14.00 
,270,DRESSING HYDROGEL GREASELESS B,$3.00 
,270,DRESSING HYDROGEL GREASELESS T,$16.00 
,270,DRESSING HYDROGEL SKINTEGRITY,$3.00 
,270,DRESSING HYDROGEL SUPER ABSORB,$13.00 
,270,DRESSING HYDROGEL TUBE SOLOSIT,$17.00 
,270,DRESSING ISLAND COMPOSITE STRA,$7.00 
,270,DRESSING KIT 4 PLY NON-WOVEN 4,$27.00 
,270,DRESSING KIT CENTRAL CATHETER,$30.00 
,270,DRESSING KIT CENTRAL LINE,$5.00 
,270,DRESSING KIT CENTRAL VENOUS AP,$8.00 
,270,DRESSING KIT CENTRAL VENOUS PV,$9.00 
,270,DRESSING KIT COMPRESSION PROFO,$32.00 
,270,DRESSING MATRIX OXIDIZED REGEN,$25.00 
,270,DRESSING MATRIX WATERPROOF FIL,$7.00 
,270,DRESSING MAXORB EXTRA AG 4 X 4,$17.00 
,270,DRESSING MAXORB EXTRA AGSILVER,$68.00 
,270,DRESSING MAXORB EXTRA ALGINATE,$4.00 
,270,DRESSING MEDIHONEY 2X2,$12.00 
,270,DRESSING MEPILEX BORDER 4 X 8,$14.00 
,270,DRESSING MEPILEX BORDER SAFETA,$28.00 
,270,DRESSING MOISTURE VAPOR PERMEA,$17.00 
,270,DRESSING NON ADHERENT ABSORBEN,$4.00 
,270,DRESSING NON ADHERENT BACTERIO,$19.00 
,270,DRESSING NON ADHERENT COMPOSIT,$7.00 
,270,DRESSING NON ADHERENT ISLAND C,$5.00 
,270,DRESSING NON ADHERENT MEPITEL,$25.00 
,270,DRESSING NON ADHERENT OPTIFOAM,$7.00 
,270,DRESSING NON ADHERENT POLYMEMB,$19.00 
,270,DRESSING NON ADHESIVE OPTIFOAM,$4.00 
,270,DRESSING NON ADHESIVE OPTILOCK,$15.00 
,270,DRESSING OPSITE 21-5/8X17-3/5,$21.00 
,270,DRESSING OPTIFOAM AG GENTLE PO,$52.00 
,270,DRESSING OPTIFOAM AG GNTL POST,$78.00 
,270,DRESSING OPTIFOAM GENTLE BORDE,$6.00 
,270,DRESSING OPTIFOAM GENTLE SACRU,$27.00 
,270,DRESSING OPTIFOAM NON-ADH HEEL,$21.00 
,270,DRESSING OPTIFOAM NON-ADHESIVE,$10.00 
,270,DRESSING OPTIFOAM THIN 2 IN X3,$4.00 
,270,DRESSING OPTILOCK NON ADHESIVE,$7.00 
,270,DRESSING OPTILOCK NON-ADHESIVE,$14.00 
,270,DRESSING OSP 10 PACK V.A.C. GR,$97.00 
,270,DRESSING OSP 5 PACK V.A.C. GRA,$135.00 
,270,DRESSING OSP 5 PACK VAC GRANUF,$144.00 
,270,DRESSING PAD FOAM ADHESIVE WAT,$9.00 
,270,DRESSING PASTE UNNA BOOT 3 IN,$17.00 
,270,DRESSING PASTE UNNA BOOT 4 IN,$17.00 
,270,DRESSING PRESATURATED RECTANGL,$14.00 
,270,DRESSING PRESATURATED ROUND CA,$9.00 
,270,DRESSING PRESATURATED ROUND TE,$10.00 
,270,DRESSING PRESATURATED SQUARE T,$12.00 
,270,DRESSING PURACOL PLUS 2 IN GEL,$21.00 
,270,DRESSING PURACOL PLUS 2 X 2 IN,$8.00 
,270,DRESSING PURACOL PLUS 2 X 2.25,$18.00 
,270,DRESSING PURACOL PLUS 4 X 4 IN,$37.00 
,270,DRESSING QWICK NON-ADHESIVE 4.,$84.00 
,270,DRESSING QWICK NON-ADHESIVE6.1,$32.00 
,270,DRESSING RESTORE CALCIUM ALGIN,$16.00 
,270,DRESSING RESTORE CONTACT LAYER,$47.00 
,270,DRESSING SECUREMENT 3M TEGADER,$4.00 
,270,DRESSING SELF ADHERENT BORDER,$15.00 
,270,DRESSING SELF ADHERENT FOAM ME,$8.00 
,270,DRESSING SELF ADHERENT MEDIPLE,$14.00 
,270,DRESSING SEMI OCCLUSIVE DERMA-,$9.00 
,270,DRESSING SETOPRESS 10CM X 3.5M,$24.00 
,270,DRESSING SHEET HD THERAHONEY 2,$10.00 
,270,DRESSING SILICONE NON ADHERENT,$5.00 
,270,DRESSING SILVASORB SITE 1 IN R,$9.00 
,270,DRESSING SILVER ALGINATE ROPE,$15.00 
,270,DRESSING SKIN PREP FILM PROTEC,$16.00 
,270,DRESSING SURESITE 123 TRANSPAR,$5.00 
,270,DRESSING SURESITE 123+ 4 X 10,$4.00 
,270,DRESSING SURESITE 123+ 4 X 4.8,$2.00 
,270,DRESSING SURESITE 123+ 6 X 8 I,$4.00 
,270,DRESSING SURESITE 123+ 8 X 12,$5.00 
,270,DRESSING SURESITE 123+ PAD 2.4,$1.00 
,270,DRESSING SURESITE 123+ PAD 4 X,$2.00 
,270,DRESSING SURGICAL HYDROFIBER A,$104.00 
,270,DRESSING TRANSPARENT FILM SURE,$2.00 
,270,DRESSING TRAY CATHETER CENTRAL,$11.00 
,270,DRESSING TRAY CENTRAL LINE,$9.00 
,270,DRESSING TRAY CENTRAL LINE CHA,$33.00 
,270,DRESSING TRAY CENTRAL LINE PIC,$22.00 
,270,DRESSING TRAY CENTRAL VENOUS S,$7.00 
,270,DRESSING TRIACT FOAM SILICONE,$14.00 
,270,DRESSING TRNSPRNT OPSITE ADHES,$4.00 
,270,DRESSING ULCER TEGASORB,$5.00 
,270,DRESSING V.A.C. GRANUFOAM MEDI,$122.00 
,270,DRESSING V.A.C. VERAFLOW CLEAN,$396.00 
,270,DRESSING V.A.C. VERAFLOW DRESS,$345.00 
,270,DRESSING VAC GRANUFOAM BRIDGE,$130.00 
,270,DRESSING VACUUM ASSISTED CLOSU,$140.00 
,270,DRESSING VEST LARGE EXU-DRY,$54.00 
,270,DRESSING WOUND ADHESIVE ABSORB,$71.00 
,270,DRESSING WOUND ANTIMICROBIAL S,$24.00 
,270,DRESSING WOUND EXUDERM 6 X 6 I,$10.00 
,270,DRESSING WOUND GERMICIDAL PROT,$21.00 
,270,DRESSING WOUND MAXORB EXTRA AG,$9.00 
,270,DRESSING WOUND NON ADHESIVE OP,$7.00 
,270,DRESSING WOUND OPTIFOAM GENTLE,$14.00 
,270,DRESSING3.5X10AQUACELW/SILVERS,$105.00 
,270,DRESSING3.5X12AQUACELW/SILVER,$117.00 
,270,DRESSING4X10FOAMADHESIVEAQUACE,$14.00 
,270,DRESSING4X12FOAMADHESIVEAQUACE,$15.00 
,270,DRESSING4X8FOAMADHESIVEAQUACEL,$13.00 
,270,DRESSINGALGINATECALMAXORB-EXTR,$13.00 
,270,DRESSINGALGINATEROPEMAXORB II1,$7.00 
,270,DRESSINGALLEVYN LIFE SACRUM8.5,$31.00 
,270,DRESSINGALLEVYNGB4 IN X4 IN,$9.00 
,270,DRESSINGAQUACEL AG EXT HYDROFI,$15.00 
,270,DRESSINGAQUACEL AGFOAM4 IN X 4,$23.00 
,270,DRESSINGAQUACEL FOAMADHESIVE4,$8.00 
,270,DRESSINGAQUACELXTRA HYDROFIBER,$24.00 
,270,DRESSINGCOLLAGENPURACOL PLUS 2,$18.00 
,270,DRESSINGCOLLAGENPURACOL PLUS4X,$37.00 
,270,DRESSINGCOLLAGENPURACOL PLUSRO,$21.00 
,270,DRESSINGCOMPRESSION SYSCOFLEX2,$28.00 
,270,DRESSINGCOMPRESSIONCOFLEX LITE,$28.00 
,270,DRESSINGCOMPRESSIONCOFLEX XL2,$37.00 
,270,DRESSINGCONTACT LAYERVERSATEL,$20.00 
,270,DRESSINGFOAMALLEVYNBORDER5INX5,$13.00 
,270,DRESSINGFOAMAQUACEL AG SILVERA,$15.00 
,270,DRESSINGFOAMISLANDRNDFENSTRATE,$4.00 
,270,DRESSINGFOAMOPTIFOAMADHESIVE6I,$9.00 
,270,DRESSINGFOAMTEGADERMOVALSM4 IN,$9.00 
,270,DRESSINGGEL FIBEROPTICELL AG+8,$73.00 
,270,DRESSINGGEL FIBEROPTICELL4.25X,$10.00 
,270,DRESSINGGEL FIBEROPTICELL6X6,$21.00 
,270,DRESSINGHYDROFERA BLUETRANSFER,$41.00 
,270,DRESSINGISLAND SILVERLON 4 IN,$118.00 
,270,DRESSINGKERRACONTACTSILVERANTI,$27.00 
,270,DRESSINGMAXORB EXTRA AGSLVR AL,$32.00 
,270,DRESSINGOPTIFOAM AG GENTLEPOST,$78.00 
,270,DRESSINGOPTIFOAM AGGENTLE BORD,$21.00 
,270,DRESSINGOPTIFOAM GENTLE BORDER,$6.00 
,270,DRESSINGOPTIFOAMNON-ADHHEEL,$21.00 
,270,DRESSINGOPTILOCKNON-ADHESIVE3X,$5.00 
,270,DRESSINGOPTILOCKNON-ADHESIVE4X,$6.00 
,270,DRESSINGOPTILOCKNON-ADHESIVE5X,$7.00 
,270,DRESSINGOPTILOCKNON-ADHESIVE6.,$15.00 
,270,DRESSINGOPTILOCKNON-ADHESIVE8X,$14.00 
,270,DRESSINGPLUROGEL 20G TUBE,$147.00 
,270,DRESSINGPLUROGEL 50G1.75OZ TUB,$279.00 
,270,DRESSINGPOLAR MULTI-USE XL,$29.00 
,270,DRESSINGROPE ALGINATEMAXORB II,$8.00 
,270,DRESSINGS MEPILEX BORDER HEEL,$30.00 
,270,DRESSINGSILVERLONISLAND4 IN X6,$59.00 
,270,DRESSINGSURESITE-123+PAD3.5 IN,$5.00 
,270,DRESSINGSURESITE-123+PAD4INX4.,$2.00 
,270,DRESSINGTENDERWET4INX5INSQREPR,$16.00 
,270,DRESSINGTENDERWETCAV4INX 5INPR,$14.00 
,270,DRESSINGTHERAHONEY FOAM FLEX 4,$29.00 
,270,DRESSINGTRANSPARENTSUREFILM4X1,$58.00 
,270,DRESSINGTRNSPRNTSURESITEMATRIX,$7.00 
,270,DRESSINGWOUNDKERRACONTACTT78X1,$81.00 
,270,DRESSINGWOUNDMEPILEX-LITE4 IN,$7.00 
,270,D-RING STRAP WHITE 1 X 14IN10,$6.00 
,270,D-RING STRAP WHITE 2 X 14IN10,$5.00 
,270,D-RING STRAP WHITE 2 X 18IN10,$6.00 
,270,D-RING STRAP WHITE 2 X 24IN10,$7.00 
,270,DRIVE KNEE WALKER,"$1,225.00 "
,270,DRIVELINE MAINTENANCE KIT - DA,$65.00 
,270,DROP SHIP ONLY  GASVERIFICATIO,$474.00 
,270,DROPARM 3-POS. RECLINER BURGUN,"$2,376.00 "
,270,DROP-STOP LEG REST PAD 1IN,$143.00 
,270,DRSG CONTACT LAYER 4X7,$24.00 
,270,DRSGSILVERCELNOADHERENTANTI 4.,$21.00 
,270,DRY PRO PICC LINE PROTECTOR L1,$104.00 
,270,DRY PRO PICC LINE PROTECTOR M1,$99.00 
,270,DSBL VINYL NASAL MASKMED/SML,$54.00 
,270,DUAL HEAD STETHOSCOPE-BLUE,$30.00 
,270,DUAL PURPOSE MASSAGE CREME - 1,$46.00 
,270,DUAL PURPOSE MASSAGE CREME - 3,$95.00 
,270,DUAL PURPOSE MASSAGE CREME - 7,$34.00 
,270,DUAL RELEASE WALKER JR W/3INWH,$388.00 
,270,DUODERM THIN 2X8,$6.00 
,270,DURA-FOAM PAD1/8X18X24 WHITE1,$18.00 
,270,DURAPORE CLOTH TAPE 1IN 12RLS,$5.00 
,270,DURAPORE CLOTH TAPE 2IN 6RLS,$9.00 
,270,DURA-STICK 2IN SQUARE - 40/PK,$5.00 
,270,DURA-STICK 2IN X 3.5IN RECTANG,$6.00 
,270,DURA-STICK PLUS  2IN X 3.5IN R,$5.00 
,270,DURA-STICK PLUS 2IN ROUND - 4/,$5.00 
,270,DURA-STICK PLUS 2IN SQUARE - 4,$3.00 
,270,DURA-STICK PLUS 2IN X 3.5IN RE,$6.00 
,270,DURA-STICK PLUS 2INROUND - 40/,$3.00 
,270,DURA-STICK PREMIUM 1.25IN ROUN,$6.00 
,270,DURA-STICK PREMIUM 2IN ROUND -,$7.00 
,270,DURA-STICK PREMIUM 2IN SQUARE,$8.00 
,270,DURA-STICK PREMIUM 2IN X 3.5IN,$9.00 
,270,DURA-STICK PREMIUM 3IN X 5IN O,$15.00 
,270,DURELAST BANDAGE 10CM X 5M,$28.00 
,270,DURELAST BANDAGE 10CM X 5M 20,$28.00 
,270,DURELAST BANDAGE 12CM X 5M,$33.00 
,270,DURELAST BANDAGE 6CM X 5M,$20.00 
,270,DURELAST BANDAGE 8CM X 5M,$24.00 
,270,DV8 STEERABLE KNEE WALKER,"$1,505.00 "
,270,DVT THERAPY COMPRESSION GARMEN,$49.00 
,270,DYNAMIC TAPE 2INX16.4FT TAN 1,$39.00 
,270,DYNAMIC TAPE 2INX16.4FT TAN 6,$36.00 
,270,DYNAMIC TAPE 2INX16.4FT TATTOO,$39.00 
,270,DYNAMIC TAPE 3INX16.4FT TAN 4,$51.00 
,270,DYNAMIC TAPE 3INX16.4FT TATTOO,$51.00 
